member_id,first_name,last_name,address,local_number,salary,employer,start_date,actively_working,length_worked_yrs
39566,Wendy,Gray,447 Spruce St,101,63980.0,XYZ Inc,2017-12-05,True,6.521560574948666
39567,Jane,White,961 Birch St,105,64572.0,DEF Ltd,2019-07-26,False,4.884325804243669
39568,Eve,King,405 Pine St,102,47153.0,XYZ Inc,2017-09-29,True,6.704996577686516
39569,Tina,Scott,658 Spruce St,105,52604.0,DEF Ltd,2020-03-19,False,4.2354551676933605
39570,Nick,Wright,731 Poplar St,102,55743.0,XYZ Inc,2021-02-06,True,3.34839151266256
39571,John,Adams,391 Cedar St,104,46537.0,XYZ Inc,2020-11-14,False,3.578370978781656
39572,Wendy,Moore,835 Poplar St,103,57785.0,XYZ Inc,2021-01-24,False,3.383983572895277
39573,Grace,Scott,634 Cedar St,101,51991.0,ABC Corp,2017-10-19,False,6.650239561943874
39574,Ivy,Johnson,345 Birch St,101,51914.0,DEF Ltd,2020-09-19,False,3.7316906228610542
39576,Ivy,King,182 Willow St,101,63591.0,XYZ Inc,2021-02-04,False,3.353867214236824
39577,Wendy,Doe,358 Poplar St,103,62856.0,ABC Corp,2020-02-25,True,4.298425735797399
39578,Nick,Brown,915 Poplar St,104,45567.0,ABC Corp,2019-03-03,False,5.281314168377824
39579,Sam,Evans,950 Pine St,101,54000.0,XYZ Inc,2018-06-23,True,5.973990417522245
39580,first_name,Johnson,822 Oak St,103,45128.0,ABC Corp,2018-01-23,False,6.3874058863791925
39581,Rachel,Hall,551 Willow St,105,61950.0,ABC Corp,2020-12-30,True,3.4524298425735798
39582,Bob,Johnson,439 Ash St,103,60725.0,XYZ Inc,2019-06-21,False,4.980150581793292
39583,Jane,Johnson,384 Oak St,101,60258.0,DEF Ltd,2017-05-22,False,7.060917180013689
39584,Paul,Allen,866 Maple St,105,61589.0,XYZ Inc,2019-10-26,False,4.632443531827516
39585,Eve,Baker,647 Fir St,104,51102.0,DEF Ltd,2020-04-15,True,4.161533196440794
39586,Nick,Evans,544 Pine St,105,58228.0,DEF Ltd,2020-08-26,True,3.7973990417522243
39588,Uma,Black,879 Maple St,101,50690.0,ABC Corp,2020-08-02,False,3.863107460643395
39590,Grace,Hall,803 Pine St,103,58805.0,XYZ Inc,2017-08-29,True,6.789869952087611
39591,Rachel,Brown,321 Maple St,103,50836.0,ABC Corp,2020-03-19,True,4.2354551676933605
39592,Rachel,Young,233 Poplar St,101,57847.0,DEF Ltd,2018-08-14,True,5.831622176591376
39593,Nick,Wright,519 Ash St,101,47190.0,DEF Ltd,2018-07-25,True,5.886379192334018
39594,Tina,Smith,180 Birch St,101,55135.0,ABC Corp,2018-06-14,True,5.9986310746064335
39595,Hank,Evans,157 Oak St,104,58582.0,DEF Ltd,2017-11-29,True,6.537987679671458
39596,Tina,Edwards,228 Ash St,101,62063.0,DEF Ltd,2020-08-18,False,3.8193018480492813
39597,Jane,Brown,412 Elm St,104,64970.0,XYZ Inc,2017-06-14,True,6.997946611909651
39598,Sam,Johnson,229 Birch St,101,55074.0,DEF Ltd,2019-06-22,True,4.97741273100616
39599,Kate,Gray,527 Birch St,101,47429.0,XYZ Inc,2019-07-26,True,4.884325804243669
39600,Victor,Baker,428 Maple St,105,53558.0,XYZ Inc,2018-11-08,False,5.596167008898015
39601,Uma,Doe,706 Spruce St,103,59317.0,XYZ Inc,2018-10-26,False,5.631759069130732
39602,Jane,White,829 Spruce St,103,59662.0,XYZ Inc,2017-12-16,True,6.491444216290212
39603,Uma,Clark,977 Spruce St,105,54112.0,DEF Ltd,2020-05-22,False,4.060232717316906
39604,Ivy,Mitchell,299 Elm St,101,45013.0,ABC Corp,2020-09-20,True,3.728952772073922
39605,Quinn,Edwards,777 Spruce St,102,57240.0,ABC Corp,2019-01-31,False,5.366187542778919
39606,Uma,Scott,849 Poplar St,102,49414.0,ABC Corp,2021-01-21,False,3.3921971252566734
39607,Rachel,Moore,235 Poplar St,102,61934.0,DEF Ltd,2020-06-13,False,4.0
39608,Eve,Gray,729 Willow St,101,53852.0,XYZ Inc,2020-08-07,True,3.8494182067077345
39609,Nick,Hall,742 Oak St,103,56075.0,ABC Corp,2017-11-06,False,6.6009582477754964
39610,Sam,Green,410 Fir St,103,54755.0,ABC Corp,2018-03-28,True,6.2121834360027375
39611,John,Green,728 Pine St,102,56662.0,ABC Corp,2017-08-02,False,6.863791923340178
39612,Kate,Davis,359 Ash St,104,64809.0,XYZ Inc,2017-09-24,True,6.718685831622176
39613,Jane,Adams,390 Elm St,102,60533.0,XYZ Inc,2019-09-25,True,4.717316906228611
39614,first_name,Green,319 Poplar St,101,55524.0,XYZ Inc,2017-08-19,False,6.8172484599589325
39615,Wendy,Young,424 Fir St,104,64444.0,DEF Ltd,2020-04-16,False,4.158795345653662
39616,Sam,Gray,533 Spruce St,102,47019.0,DEF Ltd,2018-03-05,True,6.275154004106776
39617,Wendy,Baker,824 Pine St,102,49977.0,DEF Ltd,2019-01-11,False,5.420944558521561
39618,Bob,Young,119 Poplar St,102,58718.0,ABC Corp,2020-08-04,False,3.8576317590691307
39619,first_name,Young,380 Poplar St,101,47427.0,ABC Corp,2017-06-18,False,6.9869952087611225
39620,Mia,Brown,938 Maple St,101,61351.0,XYZ Inc,2019-11-27,True,4.544832306639288
39621,Alice,Hall,602 Poplar St,103,62731.0,XYZ Inc,2019-01-26,True,5.379876796714579
39622,Paul,Allen,835 Oak St,104,63619.0,DEF Ltd,2017-08-07,True,6.850102669404517
39623,David,Smith,782 Fir St,104,53527.0,XYZ Inc,2018-12-27,True,5.462012320328542
39624,David,Walker,394 Oak St,101,58992.0,ABC Corp,2017-09-06,False,6.767967145790554
39625,Carol,Clark,902 Spruce St,104,45092.0,XYZ Inc,2019-11-23,True,4.555783709787817
39626,Nick,Gray,549 Oak St,104,54039.0,DEF Ltd,2019-06-22,False,4.97741273100616
39627,Bob,Adams,866 Pine St,101,58164.0,ABC Corp,2019-12-09,True,4.511978097193703
39628,Frank,Black,226 Pine St,105,64476.0,DEF Ltd,2020-10-06,True,3.685147159479808
39629,David,Green,574 Spruce St,105,47603.0,XYZ Inc,2018-06-17,False,5.990417522245037
39630,Wendy,Smith,901 Oak St,105,61145.0,XYZ Inc,2019-02-24,False,5.300479123887748
39631,Kate,Adams,615 Birch St,102,58723.0,DEF Ltd,2017-04-05,False,7.189596167008898
39632,Mia,Moore,791 Cedar St,104,56231.0,ABC Corp,2017-12-09,True,6.510609171800137
39633,Paul,Lee,806 Spruce St,105,51396.0,XYZ Inc,2019-07-26,False,4.884325804243669
39634,Tina,Smith,321 Willow St,101,50121.0,ABC Corp,2017-03-11,False,7.258042436687201
39635,Tina,Brown,183 Birch St,102,47541.0,DEF Ltd,2020-02-22,True,4.306639288158795
39636,Uma,Mitchell,312 Willow St,105,50955.0,XYZ Inc,2018-02-17,True,6.31895961670089
39637,Leo,Green,672 Elm St,102,58622.0,ABC Corp,2018-11-07,True,5.598904859685147
39638,Quinn,Smith,347 Poplar St,105,52611.0,XYZ Inc,2018-06-06,True,6.020533880903491
39639,Carol,Gray,857 Poplar St,105,64677.0,ABC Corp,2019-03-12,False,5.256673511293634
39640,Tina,Brown,730 Fir St,101,53584.0,ABC Corp,2018-11-05,False,5.604380561259411
39641,Jack,Allen,936 Poplar St,104,46608.0,DEF Ltd,2018-08-15,False,5.8288843258042435
39642,David,Allen,485 Maple St,101,53486.0,XYZ Inc,2018-02-21,False,6.308008213552362
39644,Wendy,Allen,842 Pine St,101,53760.0,XYZ Inc,2017-11-16,False,6.573579739904175
39645,Hank,Hall,190 Elm St,104,59192.0,DEF Ltd,2019-08-04,True,4.85968514715948
39646,Alice,Edwards,281 Cedar St,102,64795.0,DEF Ltd,2019-11-09,True,4.594113620807666
39647,Bob,Wright,719 Fir St,103,50011.0,ABC Corp,2017-09-17,True,6.737850787132102
39648,Eve,Brown,327 Poplar St,103,55491.0,ABC Corp,2017-07-30,False,6.872005475701574
39649,Victor,Walker,301 Willow St,104,60693.0,XYZ Inc,2020-04-11,True,4.172484599589322
39650,Kate,Brown,945 Willow St,104,46871.0,ABC Corp,2017-07-22,True,6.893908281998631
39651,Paul,Johnson,848 Oak St,101,59312.0,XYZ Inc,2020-05-24,True,4.054757015742642
39652,Kate,Johnson,655 Maple St,102,50120.0,DEF Ltd,2019-05-12,True,5.089664613278576
39653,Paul,Gray,375 Birch St,104,54970.0,DEF Ltd,2019-12-15,True,4.4955509924709105
39654,David,Walker,435 Poplar St,102,64401.0,ABC Corp,2017-06-22,True,6.976043805612594
39658,Rachel,Young,318 Oak St,103,48233.0,ABC Corp,2017-11-28,True,6.54072553045859
39659,Bob,Mitchell,417 Pine St,105,62364.0,ABC Corp,2018-01-06,False,6.433949349760438
39660,Hank,Evans,969 Maple St,101,56896.0,XYZ Inc,2020-04-27,False,4.128678986995209
39662,Ivy,Wright,895 Spruce St,103,62988.0,ABC Corp,2017-06-05,True,7.02258726899384
39663,Eve,Green,505 Maple St,104,50649.0,XYZ Inc,2020-05-20,False,4.0657084188911705
39664,Ivy,Mitchell,627 Ash St,102,62611.0,DEF Ltd,2020-01-11,False,4.421629021218344
39665,first_name,Brown,215 Oak St,103,55617.0,DEF Ltd,2019-07-27,False,4.8815879534565365
39666,Nick,Wright,437 Elm St,104,60867.0,XYZ Inc,2020-05-08,False,4.098562628336755
39667,Olivia,White,176 Birch St,102,47360.0,DEF Ltd,2017-07-21,True,6.896646132785763
39668,Olivia,Moore,724 Poplar St,103,56325.0,DEF Ltd,2020-11-24,False,3.5509924709103355
39669,Sam,Green,931 Oak St,101,55971.0,XYZ Inc,2019-07-27,False,4.8815879534565365
39670,Uma,Brown,771 Elm St,102,53883.0,ABC Corp,2020-12-06,True,3.5181382614647503
39671,Eve,Adams,335 Spruce St,105,64201.0,DEF Ltd,2017-02-19,False,7.312799452429843
39672,Leo,Davis,759 Birch St,103,50171.0,XYZ Inc,2018-03-02,True,6.283367556468172
39673,Quinn,King,636 Ash St,102,47605.0,XYZ Inc,2019-02-11,True,5.336071184120465
39674,Eve,Black,611 Cedar St,102,61525.0,DEF Ltd,2020-08-08,False,3.8466803559206024
39675,Mia,Evans,952 Poplar St,104,60406.0,ABC Corp,2017-09-13,False,6.74880219028063
39676,Hank,Scott,175 Pine St,104,58966.0,XYZ Inc,2019-03-03,True,5.281314168377824
39677,Nick,Doe,345 Oak St,102,55732.0,XYZ Inc,2018-03-18,True,6.239561943874059
39678,Paul,Mitchell,361 Spruce St,103,60460.0,ABC Corp,2019-07-08,True,4.933607118412047
39679,Uma,Evans,475 Cedar St,105,45733.0,ABC Corp,2019-06-04,True,5.026694045174538
39680,Hank,Black,965 Spruce St,103,45873.0,XYZ Inc,2020-11-10,False,3.589322381930185
39681,Mia,Brown,503 Oak St,105,49284.0,ABC Corp,2018-09-21,True,5.727583846680356
39682,Alice,Johnson,681 Oak St,104,62808.0,ABC Corp,2020-11-23,False,3.5537303216974676
39683,first_name,Johnson,322 Cedar St,101,53459.0,DEF Ltd,2019-01-15,True,5.409993155373032
39684,Mia,Lee,201 Maple St,101,45855.0,ABC Corp,2020-07-21,False,3.89596167008898
39685,Bob,Walker,457 Fir St,102,55570.0,DEF Ltd,2020-05-10,False,4.093086926762491
39686,Hank,Smith,605 Ash St,101,49498.0,DEF Ltd,2017-11-07,True,6.598220396988364
39687,David,Brown,317 Cedar St,104,64337.0,DEF Ltd,2020-12-02,False,3.5290896646132786
39688,Quinn,White,728 Birch St,105,57008.0,ABC Corp,2018-05-02,True,6.116358658453114
39689,Alice,Baker,493 Poplar St,105,53633.0,ABC Corp,2020-05-14,True,4.082135523613963
39691,Jack,Baker,733 Fir St,104,47422.0,XYZ Inc,2021-01-22,True,3.3894592744695413
39693,Rachel,Gray,402 Spruce St,101,54730.0,XYZ Inc,2017-12-15,True,6.494182067077344
39694,David,Hall,664 Willow St,102,46863.0,ABC Corp,2017-02-07,True,7.345653661875428
39695,Rachel,Edwards,577 Elm St,102,60723.0,DEF Ltd,2020-07-15,True,3.912388774811773
39696,first_name,Scott,128 Elm St,102,51883.0,DEF Ltd,2018-06-14,False,5.9986310746064335
39697,Jane,Brown,880 Poplar St,101,52717.0,ABC Corp,2019-05-31,False,5.037645448323066
39698,John,Mitchell,244 Cedar St,105,51927.0,XYZ Inc,2019-03-15,False,5.248459958932238
39699,Grace,Baker,999 Poplar St,104,48822.0,XYZ Inc,2019-04-24,True,5.138945927446954
39700,Uma,Baker,437 Pine St,101,57883.0,XYZ Inc,2017-03-13,True,7.252566735112937
39701,Rachel,Wright,676 Cedar St,101,50266.0,DEF Ltd,2018-03-12,False,6.2559890485968515
39702,Wendy,Clark,331 Willow St,103,63241.0,ABC Corp,2020-09-10,True,3.756331279945243
39703,Sam,Young,970 Poplar St,103,59971.0,ABC Corp,2018-09-03,True,5.776865160848733
39704,Paul,Doe,642 Ash St,104,57732.0,XYZ Inc,2019-01-01,False,5.448323066392882
39705,Jack,Black,650 Birch St,103,57331.0,DEF Ltd,2020-01-01,False,4.4490075290896645
39706,Eve,Green,191 Pine St,101,50381.0,ABC Corp,2017-04-08,False,7.181382614647502
39707,Ivy,Davis,455 Cedar St,103,50874.0,XYZ Inc,2019-05-23,False,5.059548254620124
39708,David,Edwards,373 Fir St,103,61341.0,XYZ Inc,2017-04-28,False,7.12662559890486
39710,Kate,Davis,706 Birch St,104,64576.0,DEF Ltd,2019-12-28,False,4.459958932238193
39711,Victor,Clark,233 Oak St,101,53036.0,ABC Corp,2018-08-07,True,5.8507871321013
39712,Tina,Johnson,308 Maple St,105,59282.0,XYZ Inc,2020-06-03,False,4.027378507871321
39713,Tina,Wright,658 Poplar St,102,63179.0,ABC Corp,2017-12-06,False,6.5188227241615335
39714,Jack,Lee,985 Oak St,104,48598.0,XYZ Inc,2020-05-18,False,4.071184120465435
39715,Ivy,Scott,361 Fir St,104,45337.0,XYZ Inc,2021-01-25,True,3.381245722108145
39716,Hank,Smith,251 Elm St,103,61811.0,DEF Ltd,2018-05-20,False,6.067077344284736
39717,Mia,Baker,142 Oak St,101,61526.0,DEF Ltd,2020-04-11,False,4.172484599589322
39718,Frank,Wright,823 Cedar St,104,59311.0,DEF Ltd,2020-12-03,False,3.5263518138261465
39719,David,Moore,396 Oak St,102,49759.0,ABC Corp,2018-12-21,False,5.478439425051334
39720,Jane,Evans,393 Maple St,104,49035.0,DEF Ltd,2019-03-19,True,5.23750855578371
39721,Kate,Evans,766 Willow St,103,63092.0,XYZ Inc,2017-02-02,True,7.359342915811088
39722,John,Young,769 Pine St,105,52637.0,DEF Ltd,2017-06-14,True,6.997946611909651
39723,Jane,Baker,103 Spruce St,102,47051.0,DEF Ltd,2019-10-13,False,4.6680355920602326
39724,Mia,Wright,888 Oak St,103,46106.0,XYZ Inc,2020-01-07,False,4.432580424366872
39725,Ivy,Johnson,291 Spruce St,104,51278.0,XYZ Inc,2018-11-11,False,5.587953456536619
39726,Paul,Edwards,848 Fir St,103,47054.0,XYZ Inc,2020-02-22,True,4.306639288158795
39727,John,Doe,545 Ash St,101,46310.0,DEF Ltd,2020-03-27,False,4.213552361396304
39729,Hank,Allen,387 Oak St,101,47563.0,ABC Corp,2020-01-19,True,4.399726214921286
39730,Leo,White,977 Maple St,105,50111.0,ABC Corp,2018-03-09,False,6.264202600958248
39731,Rachel,Green,543 Elm St,101,56758.0,XYZ Inc,2017-07-21,False,6.896646132785763
39732,Uma,Baker,841 Elm St,105,50982.0,ABC Corp,2020-02-28,True,4.290212183436003
39733,Frank,Johnson,590 Fir St,104,61955.0,XYZ Inc,2019-10-24,False,4.63791923340178
39734,first_name,Mitchell,178 Poplar St,104,46535.0,ABC Corp,2019-07-12,True,4.922655715263518
39735,Jane,Brown,864 Birch St,105,49756.0,XYZ Inc,2018-08-18,True,5.820670773442847
39736,Jack,Gray,149 Birch St,101,55484.0,XYZ Inc,2019-02-26,False,5.295003422313484
39737,John,Brown,206 Ash St,102,56877.0,DEF Ltd,2017-11-07,True,6.598220396988364
39738,Jane,Adams,791 Maple St,101,52471.0,XYZ Inc,2017-03-11,True,7.258042436687201
39739,Grace,Moore,340 Ash St,101,57933.0,DEF Ltd,2019-05-23,True,5.059548254620124
39740,Nick,King,446 Willow St,103,51339.0,DEF Ltd,2018-10-31,False,5.618069815195072
39742,first_name,Edwards,843 Willow St,105,64715.0,XYZ Inc,2018-08-24,True,5.804243668720055
39743,Carol,Young,182 Willow St,103,58741.0,DEF Ltd,2019-01-03,False,5.4428473648186175
39744,Alice,Evans,170 Birch St,103,61173.0,DEF Ltd,2018-10-20,True,5.648186173853525
39745,Ivy,Walker,986 Ash St,102,62983.0,XYZ Inc,2017-08-04,True,6.8583162217659135
39746,Kate,Davis,890 Elm St,103,46667.0,DEF Ltd,2019-10-30,False,4.621492128678987
39747,Quinn,White,728 Ash St,105,56274.0,DEF Ltd,2019-08-05,True,4.856947296372348
39748,Kate,Wright,935 Fir St,102,46414.0,XYZ Inc,2017-04-05,True,7.189596167008898
39749,Mia,Young,343 Elm St,104,59270.0,DEF Ltd,2019-02-20,True,5.3114305270362765
39750,Bob,Smith,866 Birch St,101,52068.0,DEF Ltd,2017-06-01,False,7.0335386721423685
39751,Jack,Young,338 Pine St,104,57303.0,XYZ Inc,2020-06-05,False,4.0219028062970565
39752,Olivia,Scott,169 Pine St,103,45715.0,DEF Ltd,2017-01-01,False,7.446954140999315
39753,Frank,Edwards,332 Pine St,104,64601.0,DEF Ltd,2019-10-19,True,4.65160848733744
39754,Kate,Edwards,623 Fir St,105,46903.0,DEF Ltd,2019-07-25,False,4.887063655030801
39755,John,Gray,864 Ash St,102,49400.0,XYZ Inc,2020-01-17,False,4.405201916495551
39756,Jack,Doe,424 Birch St,104,62981.0,XYZ Inc,2017-01-05,False,7.436002737850787
39758,Paul,Young,290 Fir St,101,59278.0,ABC Corp,2017-08-20,False,6.8145106091718
39759,Olivia,Brown,187 Pine St,105,48116.0,XYZ Inc,2020-05-28,False,4.043805612594114
39760,Wendy,Mitchell,215 Oak St,103,50321.0,ABC Corp,2020-04-14,False,4.164271047227926
39761,Tina,White,507 Ash St,103,62019.0,DEF Ltd,2018-04-23,True,6.140999315537303
39762,Eve,Green,532 Maple St,105,62245.0,DEF Ltd,2018-04-18,True,6.154688569472964
39764,Carol,King,191 Ash St,103,52282.0,DEF Ltd,2017-09-10,False,6.757015742642026
39765,Paul,Young,520 Elm St,101,52752.0,DEF Ltd,2018-11-18,False,5.568788501026694
39766,Ivy,Adams,426 Ash St,101,46239.0,ABC Corp,2020-02-03,False,4.358658453114305
39767,Carol,Edwards,124 Maple St,104,53374.0,XYZ Inc,2020-04-29,False,4.123203285420945
39768,Bob,Walker,391 Cedar St,101,62205.0,ABC Corp,2019-10-04,True,4.692676249144422
39770,Jack,Johnson,249 Pine St,104,63677.0,DEF Ltd,2018-08-28,True,5.793292265571527
39771,John,Green,480 Cedar St,104,56747.0,XYZ Inc,2019-03-08,True,5.2676249144421625
39772,Hank,Young,953 Spruce St,105,55362.0,XYZ Inc,2020-05-26,False,4.049281314168378
39773,Kate,Johnson,785 Poplar St,103,60744.0,XYZ Inc,2017-07-30,True,6.872005475701574
39775,Ivy,King,316 Cedar St,102,53163.0,ABC Corp,2018-11-10,False,5.590691307323751
39776,Hank,Doe,609 Birch St,102,48986.0,DEF Ltd,2019-12-21,False,4.479123887748118
39777,Mia,Moore,194 Cedar St,101,64080.0,DEF Ltd,2017-07-28,False,6.877481177275839
39778,Olivia,Evans,707 Willow St,101,54981.0,XYZ Inc,2017-08-30,True,6.787132101300479
39779,Carol,Wright,830 Maple St,102,59015.0,ABC Corp,2018-11-25,True,5.549623545516769
39780,Jane,Hall,156 Spruce St,101,58770.0,ABC Corp,2020-05-09,False,4.095824777549623
39781,Nick,White,870 Elm St,101,53948.0,ABC Corp,2020-11-14,True,3.578370978781656
39782,David,Brown,671 Oak St,102,49820.0,DEF Ltd,2018-10-15,True,5.661875427789186
39785,Eve,Mitchell,554 Birch St,105,47634.0,ABC Corp,2017-06-05,False,7.02258726899384
39787,Sam,Black,235 Oak St,103,60955.0,XYZ Inc,2020-10-16,False,3.6577686516084875
39789,first_name,Brown,183 Oak St,102,46695.0,DEF Ltd,2020-11-18,False,3.567419575633128
39790,Paul,King,986 Maple St,102,59117.0,ABC Corp,2020-11-22,True,3.5564681724845997
39791,Quinn,Wright,660 Cedar St,104,57664.0,DEF Ltd,2020-12-06,False,3.5181382614647503
39792,Hank,Doe,633 Maple St,102,56312.0,DEF Ltd,2018-08-23,True,5.806981519507187
39793,Ivy,Edwards,272 Pine St,102,55102.0,DEF Ltd,2017-09-22,True,6.72416153319644
39794,Wendy,Adams,518 Ash St,101,56889.0,XYZ Inc,2019-08-23,True,4.80766598220397
39795,Mia,Wright,495 Spruce St,104,49303.0,ABC Corp,2017-08-24,True,6.803559206023272
39796,Sam,King,229 Spruce St,101,61320.0,ABC Corp,2020-02-25,True,4.298425735797399
39797,Uma,Mitchell,443 Pine St,104,53060.0,ABC Corp,2017-01-22,False,7.389459274469542
39798,Grace,Allen,482 Ash St,104,52819.0,XYZ Inc,2019-08-21,False,4.813141683778234
39799,Sam,Smith,191 Pine St,105,49661.0,XYZ Inc,2018-01-19,True,6.398357289527721
39800,Victor,Wright,675 Willow St,102,59187.0,ABC Corp,2020-12-14,False,3.4962354551676933
39801,Jack,Black,244 Cedar St,101,48642.0,ABC Corp,2019-06-02,True,5.032169746748802
39802,Uma,Lee,423 Fir St,102,62197.0,XYZ Inc,2017-01-14,False,7.411362080766598
39803,Grace,Adams,813 Poplar St,101,45169.0,ABC Corp,2017-03-25,False,7.219712525667351
39804,Nick,Green,618 Elm St,105,51165.0,XYZ Inc,2019-04-23,True,5.1416837782340865
39805,Rachel,Smith,745 Willow St,102,54059.0,DEF Ltd,2017-07-29,True,6.874743326488707
39806,Sam,Scott,919 Cedar St,102,51893.0,DEF Ltd,2017-01-05,True,7.436002737850787
39807,Victor,Johnson,271 Cedar St,103,64374.0,XYZ Inc,2019-07-15,True,4.914442162902122
39808,Jane,White,194 Ash St,103,58708.0,ABC Corp,2019-03-27,True,5.215605749486653
39809,Ivy,Clark,988 Cedar St,101,45184.0,XYZ Inc,2020-10-09,True,3.676933607118412
39810,Quinn,Allen,688 Willow St,105,50482.0,DEF Ltd,2020-03-20,True,4.232717316906228
39811,Sam,Hall,402 Pine St,103,55780.0,XYZ Inc,2018-11-13,True,5.582477754962355
39813,Carol,Young,338 Oak St,102,49462.0,ABC Corp,2019-08-04,False,4.85968514715948
39814,Mia,Smith,464 Elm St,105,59427.0,DEF Ltd,2019-10-17,False,4.657084188911704
39815,first_name,Doe,536 Willow St,104,54504.0,ABC Corp,2019-05-17,True,5.075975359342916
39816,Alice,Doe,838 Ash St,104,47640.0,XYZ Inc,2020-08-16,False,3.8247775496235454
39817,Wendy,Evans,651 Oak St,101,59759.0,XYZ Inc,2019-04-12,False,5.171800136892539
39818,first_name,Hall,875 Poplar St,105,63147.0,XYZ Inc,2019-04-17,True,5.158110882956879
39819,Mia,Allen,560 Pine St,103,64533.0,XYZ Inc,2018-02-19,True,6.313483915126626
39820,Frank,Mitchell,397 Birch St,104,64293.0,DEF Ltd,2019-12-19,False,4.484599589322382
39821,Bob,Allen,419 Poplar St,103,45481.0,XYZ Inc,2018-04-16,False,6.160164271047228
39822,Alice,Adams,243 Spruce St,103,59009.0,XYZ Inc,2018-09-05,False,5.771389459274469
39823,Tina,Hall,695 Fir St,103,53814.0,ABC Corp,2018-07-26,False,5.883641341546886
39824,Victor,Moore,305 Birch St,104,63778.0,ABC Corp,2020-06-13,True,4.0
39825,Alice,Young,137 Fir St,105,55898.0,DEF Ltd,2020-12-04,False,3.5236139630390144
39826,Rachel,Brown,122 Ash St,102,55335.0,DEF Ltd,2019-02-06,False,5.349760438056126
39827,Paul,Wright,195 Maple St,102,64955.0,DEF Ltd,2020-02-20,True,4.312114989733059
39828,Quinn,Adams,902 Poplar St,103,46380.0,DEF Ltd,2020-01-06,True,4.435318275154004
39829,Olivia,White,804 Poplar St,102,56613.0,DEF Ltd,2019-06-08,True,5.01574264202601
39830,Grace,Johnson,169 Poplar St,102,59146.0,ABC Corp,2020-06-05,True,4.0219028062970565
39831,Uma,Mitchell,868 Oak St,104,52210.0,DEF Ltd,2017-04-23,False,7.14031485284052
39833,Alice,Edwards,686 Fir St,104,57020.0,XYZ Inc,2019-09-29,True,4.706365503080082
39834,Ivy,Lee,248 Maple St,104,62347.0,XYZ Inc,2017-09-28,False,6.707734428473648
39836,Frank,Baker,505 Willow St,101,56848.0,XYZ Inc,2017-10-23,True,6.639288158795345
39838,Frank,King,541 Poplar St,101,45814.0,DEF Ltd,2018-01-05,True,6.436687200547571
39840,Frank,Young,543 Cedar St,105,45454.0,XYZ Inc,2020-06-26,False,3.9644079397672827
39841,Jane,Brown,455 Birch St,102,63794.0,ABC Corp,2021-01-27,True,3.375770020533881
39843,Ivy,Clark,530 Ash St,103,55916.0,ABC Corp,2017-08-21,False,6.811772758384668
39844,Leo,Brown,538 Elm St,102,60509.0,ABC Corp,2018-05-12,True,6.0889801505817935
39846,Victor,Adams,657 Fir St,102,54232.0,DEF Ltd,2020-05-30,False,4.03832991101985
39847,Rachel,Young,650 Cedar St,104,47967.0,DEF Ltd,2018-05-04,False,6.11088295687885
39849,Victor,Allen,214 Ash St,104,59743.0,ABC Corp,2020-04-16,True,4.158795345653662
39850,Mia,Lee,787 Pine St,103,50034.0,DEF Ltd,2017-12-23,False,6.4722792607802875
39851,Rachel,Mitchell,466 Maple St,105,62126.0,ABC Corp,2018-05-12,True,6.0889801505817935
39852,Carol,Allen,338 Fir St,105,64607.0,XYZ Inc,2019-06-23,True,4.974674880219028
39853,Eve,Lee,363 Cedar St,105,52262.0,XYZ Inc,2019-12-28,False,4.459958932238193
39854,Kate,Brown,493 Birch St,101,59993.0,XYZ Inc,2020-04-29,True,4.123203285420945
39855,Rachel,Mitchell,259 Birch St,101,45653.0,DEF Ltd,2019-07-08,True,4.933607118412047
39856,Olivia,Green,792 Poplar St,101,63062.0,DEF Ltd,2021-01-26,False,3.378507871321013
39857,Jane,Davis,744 Elm St,105,49285.0,DEF Ltd,2020-07-08,False,3.9315537303216974
39858,Ivy,Lee,570 Spruce St,101,56846.0,XYZ Inc,2019-07-23,True,4.892539356605065
39859,Leo,Evans,910 Ash St,103,61370.0,DEF Ltd,2019-10-05,False,4.689938398357289
39860,Victor,Allen,617 Spruce St,105,45229.0,XYZ Inc,2018-07-24,False,5.88911704312115
39861,Eve,Scott,763 Ash St,105,48015.0,DEF Ltd,2017-04-03,False,7.195071868583162
39863,Victor,Young,280 Spruce St,104,62011.0,ABC Corp,2019-10-21,True,4.646132785763176
39864,Alice,Smith,418 Fir St,102,58707.0,ABC Corp,2020-10-18,False,3.652292950034223
39865,Olivia,Smith,378 Spruce St,101,58928.0,DEF Ltd,2017-10-12,False,6.669404517453799
39867,Mia,Smith,532 Maple St,104,54057.0,XYZ Inc,2020-08-02,False,3.863107460643395
39868,Victor,Wright,222 Birch St,102,63830.0,DEF Ltd,2018-07-02,True,5.949349760438056
39869,Alice,Wright,512 Pine St,105,52177.0,DEF Ltd,2017-10-17,False,6.655715263518139
39870,Wendy,Brown,711 Oak St,101,61189.0,XYZ Inc,2017-12-05,False,6.521560574948666
39871,Grace,Davis,717 Pine St,105,51976.0,DEF Ltd,2017-07-16,True,6.910335386721424
39872,Nick,Baker,819 Elm St,103,49685.0,DEF Ltd,2020-06-06,False,4.0191649555099245
39873,Rachel,Green,886 Oak St,104,63791.0,XYZ Inc,2017-06-03,False,7.028062970568104
39874,Hank,Mitchell,949 Cedar St,104,46018.0,ABC Corp,2021-01-31,False,3.3648186173853527
